ILINK,ORDER_DATE,Concat_CLASS_NAME
0000335555,2017-06-12,"Knit Tops,Woven Shirts"
0000335555,2018-03-09,"Knit Tops,Pants"
0000335555,2018-07-29,"Knit Tops,Pants,Woven Shirts"
0000335555,2018-09-14,Knit Tops
0000335555,2018-11-12,"Knit Tops,Pants"
0000335555,2019-02-03,"Knit Tops,Sweaters"
0000335568,2017-02-08,Knit Tops
0000335568,2017-02-08,Knit Tops
0000335568,2017-02-08,Pants
0000335568,2017-03-16,"Handbags,Knit Tops"
0000335568,2017-03-19,"Knit Tops,Skirts,Sweaters,Woven Shirts"
0000335568,2017-03-21,"Fashion Scarves,Pants,Sweaters,Woven Shirts"
0000335568,2018-01-22,"Knit Tops,Sweaters,Woven Shirts"
0000335568,2018-05-13,Jewelry
0000335696,2017-04-05,Pants
0000335696,2017-04-12,Pants
0000335696,2017-04-19,Pants
0000335696,2017-04-30,Fashion Scarves
0000335696,2017-05-13,Fashion Scarves
0000335696,2019-01-29,Jewelry
0000335699,2017-01-29,Pants
0000335699,2017-11-02,Pants
0000335699,2017-12-02,"Knit Tops,Legwear"
0000335699,2018-11-26,Pants
0000335699,2018-12-23,Knit Tops
0000335699,2019-01-07,Pants
0000335702,2017-11-10,"Dresses,Knit Tops,Pants"
0000335702,2017-12-27,Woven Shirts
0000335702,2018-08-01,Skirts
0000335702,2018-08-01,Woven Shirts
0000335702,2018-11-11,Pants
0000335702,2018-11-11,"Pants,Sweaters,Woven Shirts"
0000335702,2018-11-11,Sweaters
0000335702,2019-02-24,"Knit Tops,Sweaters"
0000335715,2017-07-15,Knit Tops
0000335715,2017-11-05,Knit Tops
0000335715,2018-03-10,"Jewelry,Knit Tops"
0000335715,2018-03-10,Knit Tops
0000335715,2018-05-04,Knit Tops
0000335715,2018-05-27,Knit Tops
0000335826,2017-02-21,"Knit Tops,Pants"
0000335826,2017-04-28,"Dresses,Sweaters"
0000335826,2018-01-25,Pants
0000335826,2019-01-10,"Pants,Sweaters"
0000335826,2019-02-19,"Belts,Jewelry,Knit Tops"
0000335826,2019-03-13,Pants
0000335833,2017-08-06,Knit Tops
0000335833,2017-09-09,"Skirts,Sweaters"
0000335833,2017-12-02,Knit Tops
0000335833,2018-08-31,Jackets and Outerwear
0000335833,2018-09-17,"Knit Tops,Pants"
0000335833,2018-10-06,"Knit Tops,Pants,Sweaters"
0000335833,2018-10-06,Pants
0000335833,2018-11-12,Pants
0000335833,2018-11-12,Pants
0000335833,2019-01-25,Woven Shirts
0000335834,2017-03-14,Woven Shirts
0000335834,2017-05-27,Woven Shirts
0000335834,2017-06-17,"Dresses,Woven Shirts"
0000335834,2018-03-10,Woven Shirts
0000335834,2018-10-08,Fashion Scarves
0000335834,2018-10-08,Sweaters
0000335841,2017-02-09,"Knit Tops,Pants,Woven Shirts"
0000335841,2017-04-28,"Dresses,Jackets and Outerwear"
0000335841,2017-06-21,Dresses
0000335841,2017-08-06,Pants
0000335841,2017-10-05,"Fashion Scarves,Sweaters"
0000335841,2017-11-06,"Pants,Sweaters,Woven Shirts"
0000335841,2018-03-09,"Knit Tops,Pants"
0000335841,2018-04-15,"Dresses,Sleepwear"
0000335841,2018-11-23,"Pants,Sweaters"
0000335846,2017-05-24,"Jewelry,Knit Tops,Woven Shirts"
0000335846,2018-06-08,Pants
0000335846,2018-06-10,Pants
0000335846,2018-07-19,Woven Shirts
0000335846,2018-10-15,Pants
0000335846,2018-11-30,Knit Tops
0000335846,2018-12-08,Jackets and Outerwear
0000335846,2018-12-12,Pants
0000335846,2019-02-04,"Jewelry,Knit Tops,Pants"
0000335846,2019-02-12,Knit Tops
0000335863,2017-02-20,"Knit Tops,Pants"
0000335863,2017-02-20,Pants
0000335863,2017-09-04,Pants
0000335863,2017-12-04,"Dresses,Jackets and Outerwear,Pants,Sweaters"
0000335863,2017-12-05,Dresses
0000335863,2017-12-05,"Dresses,Pants,Sweaters"
0000335863,2018-07-09,"Dresses,Jewelry,Knit Tops,Sweaters"
0000335863,2018-11-19,Pants
0000336048,2017-05-20,"Dresses,Jewelry,Knit Tops"
0000336048,2017-12-17,Pants
0000336048,2018-02-04,Sweaters
0000336048,2018-05-10,Dresses
0000336048,2018-12-13,"Pants,Sweaters"
0000336048,2018-12-17,Sweaters
0000336048,2019-01-06,Pants
0000336048,2019-03-08,"Knit Tops,Pants"
0000336163,2018-04-08,Dresses
0000336163,2018-04-08,Dresses
0000336163,2018-10-14,"Knit Tops,Pants,Sweaters"
0000336163,2018-10-21,"Knit Tops,Pants"
0000336163,2018-10-21,Pants
0000336163,2018-12-26,Knit Tops
0000336163,2018-12-26,Pants
0000336163,2018-12-29,Knit Tops
0000336401,2017-05-05,Dresses
0000336401,2017-05-05,Pants
0000336401,2017-07-08,"Skirts,Woven Shirts"
0000336401,2017-07-15,"Pants,Skirts"
0000336401,2017-07-28,Knit Tops
0000336401,2017-08-13,Dresses
0000336401,2017-09-15,"Knit Tops,Pants,Sweaters"
0000336401,2019-02-24,"Dresses,Jackets and Outerwear,Knit Tops,Pants"
0000336530,2017-06-24,"Dresses,Skirts,Woven Shirts"
0000336530,2017-06-24,"Dresses,Skirts,Woven Shirts"
0000336530,2017-06-24,"Dresses,Sweaters"
0000336530,2017-11-26,"Fashion Scarves,Knit Tops,Skirts,Sweaters"
0000336530,2018-01-21,"Fashion Scarves,Legwear,Ponchos and Wraps"
0000336530,2018-03-03,Knit Tops
0000336530,2018-03-08,"Jewelry,Knit Tops"
0000336667,2017-03-21,Knit Tops
0000336667,2017-07-25,"Knit Tops,Pants"
0000336667,2017-11-11,"Knit Tops,Sweaters,Woven Shirts"
0000336667,2018-05-21,Knit Tops
0000336667,2018-11-13,Sweaters
0000336667,2019-02-18,"Knit Tops,Sweaters"
0000336788,2017-07-21,"Knit Tops,Pants,Skirts"
0000336788,2017-10-29,"Skirts,Sweaters"
0000336788,2017-11-03,"Knit Tops,Skirts"
0000336788,2018-06-11,"Fashion Scarves,Knit Tops,Pants,Ponchos and Wraps,Sweaters,Woven Shirts"
0000336788,2018-07-16,"Knit Tops,Pants,Skirts"
0000336788,2018-08-01,Sweaters
0000336912,2017-08-06,"Knit Tops,Pants"
0000336912,2017-08-15,Sweaters
0000336912,2017-11-12,Knit Tops
0000336912,2017-11-20,"Knit Tops,Pants"
0000336912,2018-03-29,"Pants,Sweaters"
0000336912,2018-05-12,"Dresses,Jackets and Outerwear,Jewelry"
0000336912,2018-08-02,Pants
0000336931,2018-01-14,"Jackets and Outerwear,Knit Tops,Sweaters"
0000336931,2018-07-29,"Dresses,Knit Tops,Pants"
0000336931,2018-08-03,"Knit Tops,Pants"
0000336931,2018-08-25,Pants
0000336931,2018-10-15,"Pants,Sweaters"
0000336931,2018-10-18,Pants
0000336931,2018-11-03,"Jackets and Outerwear,Knit Tops,Pants"
0000336931,2019-01-05,Pants
0000336957,2017-05-17,"Knit Tops,Skirts"
0000336957,2017-06-01,"Knit Tops,Skirts,Woven Shirts"
0000336957,2017-06-21,"Knit Tops,Skirts"
0000336957,2017-08-22,"Knit Tops,Woven Shirts"
0000336957,2018-01-04,"Fashion Scarves,Shoes"
0000336957,2018-05-06,"Pants,Woven Shirts"
0000336972,2017-08-03,"Knit Tops,Pants,Woven Shirts"
0000336972,2017-08-03,Pants
0000336972,2017-08-05,"Dresses,Jackets and Outerwear,Knit Tops,Pants,Woven Shirts"
0000336972,2017-08-25,"Knit Tops,Shoes,Skirts"
0000336972,2017-09-09,Woven Shirts
0000336972,2017-09-26,"Dresses,Knit Tops,Pants"
0000336972,2017-10-24,"Pants,Shoes"
0000336972,2018-04-03,Knit Tops
0000336972,2018-05-01,"Knit Tops,Pants,Shoes"
0000336972,2019-01-21,"Knit Tops,Ponchos and Wraps,Woven Shirts"
0000337293,2017-05-27,"Knit Tops,Pants"
0000337293,2017-08-26,"Knit Tops,Pants"
0000337293,2017-09-20,Pants
0000337293,2018-01-10,Sweaters
0000337293,2018-01-10,Woven Shirts
0000337293,2018-02-18,"Knit Tops,Pants"
0000337293,2018-04-11,Pants
0000337293,2018-05-29,"Pants,Woven Shirts"
0000337528,2017-05-12,"Knit Tops,Pants"
0000337528,2017-06-02,"Knit Tops,Pants,Skirts,Woven Shirts"
0000337528,2017-11-08,"Knit Tops,Pants,Sweaters"
0000337528,2018-02-09,"Knit Tops,Pants"
0000337528,2018-07-22,Pants
0000337528,2019-02-22,Pants
0000337559,2017-04-08,"Pants,Shoes"
0000337559,2017-04-17,"Fashion Scarves,Jackets and Outerwear,Jewelry,Knit Tops,Pants,Skirts,Sweaters,Woven Shirts"
0000337559,2017-11-22,"Jackets and Outerwear,Knit Tops,Pants,Woven Shirts"
0000337559,2018-04-13,"Dresses,Knit Tops,Pants,Shoes,Skirts,Sweaters"
0000337559,2018-04-19,"Dresses,Pants,Ponchos and Wraps,Skirts"
0000337559,2018-04-29,"Dresses,Fashion Scarves,Pants,Ponchos and Wraps,Seasonal"
0000337559,2018-07-01,Knit Tops
0000337657,2017-03-01,Jewelry
0000337657,2017-04-23,"Dresses,Knit Tops"
